"Stock.ID","Species","Stock","Region","Sub.Region","UseFlag","BroodYear","TotalEscapement","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R3.1","R3.2","R3.3","R3.4"
159,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1,"1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0"
159,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1,"1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1.82019968594032e-09","0"
159,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1,"1957",NA,NA,NA,NA,NA,"0",NA,NA,NA,"1413.21610244131","0",NA,NA,"203660.860328176","0",NA,"1.21345400704761e-09","0.000136280184822047","0"
159,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1,"1958",NA,NA,NA,NA,"0","0",NA,NA,"32838.213624788","6053.0501824394","0",NA,"139962.01179751","59115.1050911245","0","0","0.000114348973273215","6.47310735282323e-09","0"
159,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1,"1959",NA,NA,NA,"0","0","0",NA,"236513.573980611","0.036439995883634","6.47313449512368e-09","0","950.676473559803","208488.974788941","5451.3745559352","4.50190478308668e-09","0","2236.30525519212","7.22379892646574e-09","0"
159,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1,"1960",NA,NA,"0","0","0","0","0","1017276.97189771","456190.023567753","3127.99967308029","0","889149.068436662","47748182.6637247","6282091.61688481","0","0","11625.3620489818","4061.05129856978","0"
159,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1,"1961",NA,"0","1601.85355859636","6.47310735282323e-09","0","0","0","415244.555149864","201592.688239951","8.44619250100869e-09","0","1.61837029032427e-08","2307308.59107592","647560.411770949","4.66752203906981e-09","0","5315.71044876759","2310.7479324383","0"
159,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1,"1962",NA,"0","0","2.70892459800045e-09","0","0","6.47348116358768e-09","107816.714581953","133172.548187807","5.09184222468554e-09","0","1970.00989565672","4720118.38413218","534851.176298574","0","0","8962.94681129653","3.36451567534655e-09","0"
159,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1,"1963","338760","0","0","606.383941440542","0","0","0","31231.4774550076","80022.5495135915","1.03661709965015e-08","0","112.552686077263","925528.361375319","336812.838093312","0","0","1.24151444403899e-08","13901.6984659333","0"
159,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1,"1964","957120","0","0","4.63485554508555e-09","0","0","3244.00764766657","2288423.1753992","288370.729798371","3941.43772677408","0","111881.732630134","2613880.91631318","446099.364717071","0","0","6605.65129380997","1067.79256849026","0"
159,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1,"1965","24325926","0","0","0","0","0","23983.4061297159","10321864.2975106","299792.792135706","2.07047318004591e-08","0","485628.761717692","33528680.5191359","1159447.18128052","3.86419792431727e-09","0","1291.70616674041","6.75827143044441e-09","0"
159,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1,"1966","3755185","0","4762.74180696711","6.80576982666278e-09","4.14094636125884e-09","0","3428.68064300075","524321.601589611","885877.935223641","3.86419792431727e-09","0","16341.6496887517","4568770.714649","517436.376351891","1122.03837016585","0","3.21716721155177e-09","2.35590138796639e-09","0"
159,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1,"1967","3216208","0","0","14745.0865040184","967.998280075103","0","0","342819.377978539","321956.121717234","64.7957667038659","0","2298.77664670371","991238.608219217","109957.205306968","0","0","2.35572484391324e-09","0","0"
