"Stock.ID","Species","Stock","Region","Sub.Region","UseFlag","BroodYear","TotalEscapement","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R3.1","R3.2","R3.3","R3.4"
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1969,22509,0,317,1406,263,0,0,3094,9979,62,0,281,11554,3516,0,0,62,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1970,16168,0,375,788,0,0,188,2889,1850,0,0,263,3269,1469,0,0,367,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1971,32529,0,0,185,0,0,0,1234,5876,0,0,370,15976,2263,0,0,0,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1972,39613,0,185,1102,0,0,62,5693,3482,0,0,184,18977,8603,0,0,574,208,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1973,26892,0,0,174,0,0,0,522,3728,208,0,696,41006,7289,133,0,0,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1974,35319,0,0,0,0,0,522,26382,16660,0,0,0,38317,11720,0,0,133,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1975,10325,0,0,0,0,0,0,1458,6393,0,0,208,14783,8738,0,0,485,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1976,28567,0,0,133,0,0,0,9722,10438,0,0,0,47090,27139,0,0,0,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1977,26380,0,0,0,0,0,0,32041,48850,0,0,243,94081,35526,0,0,634,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1978,66157,0,243,1809,0,0,243,28948,32354,0,0,0,70735,19660,0,0,0,37,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1979,53115,0,0,0,0,0,0,4124,17554,46,0,0,65300,14870,0,0,38,142,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1980,37866,0,317,2341,0,0,0,11937,4000,0,0,0,7165,7259,0,38,0,25,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1981,77042,0,0,542,0,0,0,2832,4370,43,0,1498,85872,23861,0,0,0,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1982,170610,0,2472,1006,0,0,234,113439,75684,360.300401946266,0,781,37220,18131.4586418447,0,0,70.30251745293,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1983,115890,0,285,1181,0,0,1220,5491,11395.5986883859,0,0,1205,87555.1946266131,41723,0,0,217,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1984,96798,0,109,3442.62640152316,0,0,0,2117.86333826952,1792,0,0,65.9086101121219,46879,14103.4756054131,0,0,113.059722222222,60,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1985,27408,0,1476.35286651153,2865,0,0,4.39390734080812,2314,6714.00811965812,0,0,22466,86948.7243233618,42895,0,0,633,63.9006239109662,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1986,100812,0,35,449.339921652422,0,0,5680,51361.00252849,36048,18.2573211174189,0,936.366417378917,83179,8247.744814794,0,60,340.042605811927,408.071177288991,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1987,74747,0,2133.63988603989,1022,0,0,46.3834757834758,2027,725.728514417402,0,0,3849,30416.6969816199,25242.3174389406,0,27,778.8810688756,57,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1988,56724,0,17,70.7471193299983,0,0,0,82.1579450283851,1606.54236930244,206,0,852,35639.7987757773,7282,0,209.9833,1072,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1989,64582,0,449.586532516441,5822.77704422278,0,0,404,8751.29373798769,5539,0,0,6312.986724,67810,34127,0,0,0,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1990,56159,0,1497.3627956046,0,0,0,577.985568,6275,19145,0,0,3414,82269,6839,0,0,361,6,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1991,50026,0,407,20467,0,0,3258,46391,57478,0,0,6815,131931,27274,0,0,0,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1992,19076,52,2338,5878,0,0,223,5959,3435,0,0,3583,24099,7268,0,0,0,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1993,34852,219,669,2423,0,0,605,5189,11812,0,0,2741,31749,5168,62,0,1229,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1994,37645,0,229,4887,0,0,994,53607,7176,0,0,1320,33104,17361,0,0,570,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1995,41492,0,185,5857,360,0,2467,33691,44415,492,0,1497,44608,20938,0,0,689,92,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1996,58686,0,79,2723,0,0,177,30487,81164,25,0,1973,51987,15238,0,4,281,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1997,47655,0,422,0,0,0,45,972,558,0,0,2438,11566,7233,0,34,795,2006,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1998,30713,0,0,0,0,0,6,145,418,0,0,6264,45950,16490,0,0,8,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,1999,36521,0,0,328,0,0,2598,27894,34497,360.254715,0,6080,81382,38405.1472647601,0,0,625.649321673461,28.0959,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,2000,55761,0,780,7338,69.459995,0,10912,122434,59315.4248724503,120.868218214581,0,2623,40861.8420106495,9842.54725600926,27.9968256402137,69.418,138.789492650234,234.517365526035,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,2001,66795,0,1131,3856.43843,0,0,1123,6472.36155635146,4335.3595153202,24.0367234512138,0,5116.46871238725,15475.32243,13763.6984066285,0,0,0,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,2002,36802,82,531.586315,573.82108,35.734915,0,381.750460680537,1294.91757348332,4890.43100529608,0,0,42.4418,2815.36403788799,8604.20380053148,36.3197674402006,0,0,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,2003,76175,0,74.725235,87.763375,0,0,502.2249,10903.1930648508,9333.5457288679,106.0313,0,3244.76594862544,34250.198756517,13257.9092122938,0,0,86.0127,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,2004,78487,0,191.00556,6398.40681630328,0,0,1553.3239059922,36836.4877208785,25749.6662937171,0,0,3258.05807679582,32372.1405543966,4210.97126748447,0,0,0,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,2005,60349,0,233.229735,0,0,0,281.415651900896,5884.43985541135,3903.98068005773,0,0,3446.30441234071,42706.4382944443,9732.94110044824,2.4519345261447,63.5327620834659,130.011903083501,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,2006,24997,0,0,0,0,0,269.4774,1815.05656433281,4512.82139400557,28.1429486098272,0,2366.53330140647,24439.2713211336,14942.6013378633,3.60317684560399,4.76342288865516,619.905256111363,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,2007,31895,0,71.4463843234796,135.975923308301,0,0,26.4899511774172,3578.43116574953,3111.73284478926,15.9904547570468,0,4849.3460406153,28722.9545728639,16845.2114240237,0,0,0,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,2008,38800,0,0,52.3390254906469,0,0,977.888066367301,10316.738878831,10744.4114822774,0,0,2056.00053569573,21686.3347339195,2534.39265588954,0,5.16015735375531,0,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,2009,34585,0,108.147627238247,2346.23592189043,0,0,225.83616006067,2774.20055511113,2354.03960850274,0,0,2781.62818851934,30937.992419991,7962.86462261648,0,4.3964,0,0,0
146,"Sockeye","E. Upper Station","Kodiak","Kodiak",1,2010,42060,0,0,0,0,0,228.111984744787,1784.09764971782,2353.2493266521,0,0,6734.82840391024,45457.7706345061,5892.37630878356,NA,88.8961317222343,75.8091,NA,0
