"Stock.ID","Species","Stock","Region","Sub.Region","UseFlag","BroodYear","TotalEscapement","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R3.1","R3.2","R3.3","R3.4"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1957",NA,NA,NA,NA,NA,"0",NA,NA,NA,"1.26013419591392e-08","0",NA,NA,"3.91415684377897e-08","0",NA,"0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1958",NA,NA,NA,NA,"1.24801752135747e-08","0",NA,NA,"311993.271078413","5.41973735932539e-09","0",NA,"65871.6955931703","38994.8276753415","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1959",NA,NA,NA,"39869.8037515951","3.027314953495","0",NA,"4.97704998202916e-07","1.42572418069264e-07","601.631835053041","0","1.26109200527051e-07","169010.846296801","41624.7542104351","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1960",NA,NA,"1.41751423537394e-08","51365.8478159364","3589.19552440438","0","34662.9019428623","1.24579769110065e-07","213741.414127932","2224.92367394788","0","0","47669.842108658","188106.892863916","0","0","12800.6884543664","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1961",NA,"0","6980.33021072146","51758.969050146","2.46844334672247e-08","0","6.75690486047293e-08","210435.634814627","22240.4808150426","2.21609672783912e-08","0","0","166547.305970813","8209.96334671657","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1962",NA,"0","11313.9376373916","19633.7410940758","10664.7888798476","0","1451.00248237438","30.8085589248334","2.193288634324e-07","22924.7051085326","0","0","66347.7629188134","20282.0346079133","0","0","0","1.14480579293797e-09","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1963","234820.8018","0","2.12858520545382e-08","40442.4877793856","38788.9232953817","0","0.000459733442382781","1.47336812787502e-07","4.96062425841608e-05","226.385665918363","0","0","124685.099363518","10697.6835430093","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1964","134852.6266","0","13963.9895890665","9660.59500080926","1350.56420360344","0","1.20028433400669e-07","2.94087569903273e-05","51330.1631088867","0","0","0","15074.1527658751","1962.88151105747","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1965","255793.5021","0","2116.99596444676","13934.202324427","0","0","2.69572176100366e-05","86140.1087622058","672473.511216871","3.4484031941831e-06","0","7.62517406486189e-10","5088.87342001168","1.43313366192182e-07","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1966","233577.6147","0","4968.43670143304","83442.9337882092","1060.56154503267","0","669.868047131506","91353.3322463138","520070.546104353","1.78107359213406e-09","0.000246029376275652","2.62524719200348e-09","4.87039049382313e-08","1.25348326017719e-09","8.20606497371859e-09","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1967","74002.81765","0","9147.92490703159","26639.7072198541","0","0.000251830831347733","2290.05744378872","118677.086274913","47473.7888034528","4048.09057734382","0","7843.40452592521","4510.13586884221","6402.88877447561","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1968","142360.4153","0","2.5714299467464e-08","1.31945606327401e-09","7853.86379608574","0","7.45608196401704e-08","35190.1466128597","293844.575409648","2760.40446788406","0","0","3.75632791667341e-09","4530.4813349625","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1969","95805.0467","0","0","97506.8810194013","5025.87323738225","0","0","4814.98787861668","66889.0585368387","4045.32072590585","0","0","36821.1287551858","278589.140411939","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1970","452891.7581","0","2653.71836140932","3369.78261572173","1.03634744445765e-08","0","0","127285.038822224","12168.9357351165","3442.495114493","0","486.230509462073","745792.847957961","93564.5785637221","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1971","312699.1781","0","1210.67305375856","9601.37145104713","0","0","3816.14181994693","0.985516489448215","807916.233670052","2596.4900809137","0","0.757645511168111","28354.8229357604","157501.435867489","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1972","39850.56376","0","3598.43890147059","75229.3131950221","887.015611742288","128.14740443789","0.00411505140000129","71034.1837502203","863254.686828519","7.44600466825118e-06","0","0","46130.0749290615","87718.0445293384","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1973","210600.7728","0","4045.62272461216","25301.7215071814","1815.77618917553","0","0","0.00657508166448096","1231778.49619891","12061.6407165784","0","0","61562.1412000931","43018.8672895066","0","0","604.912084759761","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1974","204190.1742","0","1111.57367406135","3.2799491765069e-08","1.21585361887587e-08","0","0","4.7053893377783e-06","69.6366241857652","7.64943935123092e-09","0","2.27270790944936e-07","347527.833855794","34913.7490628905","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1975","832092.6013","0","15231.3336721392","16604.0741026542","13547.7779884143","0","33597.7301883004","622880.05626241","4934293.18419978","95362.8937858531","0","0","154757.080823384","108874.70253407","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1976","520302.5868","0","6032.60467756801","62380.8344123591","9.75838012187993e-09","2595.98894958654","0","190046.542386955","3422922.56150981","57970.4165934087","0","3.82465594221543e-09","203259.642114185","406715.382633708","4.28498874291773e-08","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1977","611588.3606","0","0","16136.1622511056","63770.3176394488","0","3.05972475377234e-09","21273.9792365081","3028330.45357446","92537.4152047672","0","7963.62566408149","2.90340655514435e-09","6076.61251557324","0","0","4.04075740410298e-09","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1978","734040.0845","0","1.15880763941388e-08","345825.411301185","133718.047727785","0","0","89106.4176431423","933191.771299763","4.54544744430436e-08","0","0","11883.0628468104","3.74406882993933e-09","0","0","0","0","0"
160,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1,"1979","551271.6622","0","72863.2049650124","529083.819648471","1.35704662828151e-07","0","9.68270931008743e-10","430996.667258683","767683.427626758","45525.5038700406","0","0","2.64660711400162e-09","5.61533459673433e-09","0","0","0","0","0"
