"Stock.ID","Species","Stock","Region","Sub.Region","UseFlag","BroodYear","TotalEscapement","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R3.1","R3.2","R3.3","R3.4"
138,"Sockeye","Copper","PWS","PWS",1,"1958.0",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"0",NA,NA,NA,"0",0,NA,"0",0
138,"Sockeye","Copper","PWS","PWS",1,"1959.0",NA,NA,NA,NA,NA,0,NA,NA,NA,"0","0",NA,NA,"226784.9271","0",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1960.0",NA,NA,NA,NA,"0",0,NA,NA,"692291.9972","1402.228414","0",NA,"35808.69102","47693.86832","0",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1961.0","343140.4275",NA,NA,"71615.90375","8416.155445",0,NA,"179040.4985","1182522.754","1394.368629","0","1192.98244","8416.155445","13577.69782","0",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1962.0","416093.1807",NA,"0","47693.86832","0",0,"0","102401.6637","560800.7674","2760.742957","0","1402.228414","9730.842989","27892.78504","0",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1963.0","271007.3531","0","1402.228414","4236.056595","0",0,"2805.849309","97592.46965","491920.1619","1062.477986","0","0","11635.39363","9522.485908","151.3406764",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1964.0","233990.1993","0","0","6361.034393","151.4712206",0,"428.7969054","290718.4523","836133.882","5922.55802","0","0","23028.81407","24854.35192","0",0,"0","243.2133307",0
138,"Sockeye","Copper","PWS","PWS",1,"1965.0","373563.22","0","179.7548105","379.222912","0",0,"2027.674988","386377.0853","1126848.439","3233.310685","0","0","25570.26434","242501.4617","1305.158688",0,"0","2088.497174",0
138,"Sockeye","Copper","PWS","PWS",1,"1966.0","374673.1046","0","0","4184.035075","0",0,"999.5605805","302159.6207","886578.6145","4029.925786","0","151.3406764","14517.76609","280325.1561","0",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1967.0","152518.2057","0","151.3406764","2323.210023","469.5165458",0,"1688.708694","97321.71113","707854.1943","0","0","243.2133307","8920.906778","51477.23376","0",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1968.0","234701.7683","0","459.2846288","17573.11977","0",0,"3226.214605","145881.5249","592986.4878","2686.86591","0","0","14396.97995","66910.34868","0",0,"0","149.8513609",0
138,"Sockeye","Copper","PWS","PWS",1,"1969.0","527822.3726","0","0","25479","314.6533398",0,"0","101514.2985","638486.3488","757.0615631","0","0","43304.5079","107192.1126","0",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1970.0","329729.4895","0","0","7081.068203","0",0,"9126","83934.46242","346614.0026","1745.935488","0","31.46533398","15225.52265","27802.08198","0",0,"455.232614","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1971.0","585402.0987","0","898.8141054","3273.315666","0",0,"31.46533398","48348.91723","940919.7635","8630.711241","0","0","9694.086415","84091.90733","0",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1972.0","408348.7457","0","1214.420404","12447.84902","0",0,"583.795927","140037.9725","843106.7301","1864.404944","0","910.4652279","7091.249041","33573.69388","0",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1973.0","432244.8939","0","3411.613202","27274.40873","0",0,"0","30220.45324","297512.5218","0","0","0","18654.33865","83337.3645","0",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1974.0","209834.4829","0","366.229955","7151.001302","0",0,"1100.310352","154196.1665","444442.5871","2671.854741","0","2.057842101","18996.93286","29968.10048","0",0,"0","1331.270237",0
138,"Sockeye","Copper","PWS","PWS",1,"1975.0","172586.4332","0","12.34705261","10463.88433","0",0,"6.173526304","69128.59299","413054.3005","0","0","0","29968.10048","66560.77823","0",0,"0","35.54394562",0
138,"Sockeye","Copper","PWS","PWS",1,"1976.0","248496.4691","0","7.785628223","5343.709482","0",0,"0","173887.195","899905.8768","1846.790954","0","0","11981.43213","76823.14715","0",0,"39.49327291","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1977.0","357096.425","0","5343.709482","206338.6859","0",0,"5343.709482","135784.0969","1354145.443","1532.256049","0","0","25710.92553","143304.908","283.1858829",0,"0","728.4781723",0
138,"Sockeye","Copper","PWS","PWS",1,"1978.0","234393.7055","0","6656.351185","49390.18892","65.36272144",0,"2662.540474","359284.9934","815636.842","2276.993777","476.2966926","124.4038097","30775.22678","137408.2534","641.1410489",0,"566.3717659","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1979.0","507703.1474","0","26734.69212","81259.80624","175.1149453",0,"9441.017389","345815.242","1421651.885","12249.85078","0","189.1687949","16455.97485","168672.439","151.9491911",0,"0","243.9184383",0
138,"Sockeye","Copper","PWS","PWS",1,"1980.0","609245.6797","0","5295.614144","17075.96526","1151.597169",0,"4712.441368","203240.7473","1040561.057","3094.315857","0","98.66522284","26246.59474","153770.8267","503.5031226",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1981.0","779344.0319","0","6639.131133","117797.3841","76.12731758",0,"4913.969037","156694.9001","726983.809","3716.264851","0","863.2563563","8575.332421","95700.72706","1071.269976",0,"0","10.663",0
138,"Sockeye","Copper","PWS","PWS",1,"1982.0","609259.1798","0","54493.98632","130231.3218","1095.782138",0,"23962.7403","291308.0278","1357072.239","7469.093928","0","6.574188267","11037.26156","65280.43562","1028.524",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1983.0","689904.8681","300.9731621","17169.80578","121698.6646","1508.412988",0,"670.4228783","113522.0634","531830.4024","2670.437378","73.345","1021.027547","18037.64162","150925.296","2033.69104",0,"0","1187.68804",0
138,"Sockeye","Copper","PWS","PWS",1,"1984.0","837471.7362","6.574188267","8932.575787","80753.82077","1028.524",0,"3543.307848","321066.8829","1006314.027","7744.774079","0","0","19223.42041","217340.7352","0",0,"0","0",0
138,"Sockeye","Copper","PWS","PWS",1,"1985.0","644071.2164","212.5763917","15169.91374","57383.74303","919.348",0,"673.438988","242402.4873","648277.4244","23323.63763","0","1240.8","64875.22739","65544.11796","1366.610311",0,"0","0",0
