"Stock.ID","Species","Stock","Region","Sub.Region","UseFlag","BroodYear","TotalEscapement","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R3.1","R3.2","R3.3","R3.4"
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1968,90958,0,NA,0,0,0,NA,86418,42653,0,0,115,14079,2588,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1969,46964.2641509434,0,0,0,0,0,231,12833,85255,0,0,204,6389,5484,522,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1970,38796.5660377359,0,0,0,0,0,0,38507,8744,0,0,299,69392,51297,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1971,91886.6037735849,0,0,0,0,0,0,36811,107438,0,0,268,101308,49258,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1972,115486,0,49,0,0,0,494,115995,103393,0,0,0,114377,38332,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1973,40880,0,0,0,0,0,473,119001,176558,0,0,2433,38748,4521,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1974,71540,0,0,0,0,0,2753,206299,80966,1350,0,0,34636,16890,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1975,48884,0,0,0,0,0,0,180735,111456,0,0,0,20631,8677,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1976,142058,0,440,0,0,0,1801,246019,368132,0,0,0,33934,41369,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1977,158410,0,0,0,0,0,4087,149225,358492,0,0,0,51558,46809,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1978,119165,0,0,0,0,0,0,172123,364997,0,0,465,104687,53408,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1979,155527,0,0,0,0,0,2465,407690,204991,2937,0,0,112060,52479,1199,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1980,188314,0,0,0,0,0,0,264207,485118,3504,0,577,258171,71144,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1981,262271,0,0,0,0,0,0,854061,679270,0,0,1742,220031,95613,2489,0,236,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1982,184204,0,0,0,0,0,2187,529984,345805,1718,0,267,266602,141028,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1983,215730,0,748,0,0,0,0,348596,353642,244,0,484,239227,65366,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1984,238413,0,0,0,0,0,709,255882,163788,1476,0,382,252891,90632,0,0,934,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1985,512827,0,0,0,0,0,143,62021,133572,769,0,129,123311,49795,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1986,283054,0,0,596,0,0,0,101750,232645,0,0,0,189244,150016,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1987,256707,0,0,775,0,0,656,133031,330225,0,0,162,248546,174387,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1988,204336,0,214,0,0,0,0,159892,197694,0,0,738,173302,133336,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1989,164952,0,0,0,0,0,0,63863,189085,0,0,590,145680,113166,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1990,147663,0,0,0,0,0,567,147703,110369,0,0,0,174950,68223,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1991,233646,0,0,0,0,0,0,222798,414977,0,0,0,205588,102874,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1992,188819,0,0,0,0,0,386,185940,453802,1496,0,0,122402,51892,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1993,151801,0,0,0,0,0,0,145659,155518,1801,0,0,125775,92168,0,0,441,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1994,218826,0,0,0,0,0,0,195201,297531,0,0,1883,196873,74041,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1995,202428,0,682,0,0,0,388,237182,190926,1141,0,373,56162,42235,491,0,1019,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1996,264511,0,0,0,0,0,0,208276,377605,1958,0,1202,109373,53153,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1997,263780,0,0,0,0,0,403,217593,279338,0,0,707,118996,65542,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1998,259045,0,0,0,0,0,1386,206816,264189,1194,0,4941,248417,65365,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,1999,312481,0,0,0,0,0,1542,279767,224666,0,0,1343,511584,139448,0,0,538,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,2000,263631,0,0,0,0,0,2972,614279,468763,0,0,1272,191547,109599.182147294,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,2001,318735,0,966,0,0,0,1287,420057,573938.770318505,0,0,1918,515285.348654773,114216.498008047,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,2002,235732,0,0,0,0,0,4747,663234.844966815,292889.520221242,0,0,7707.6611801699,222994.115158567,58449.0009370306,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,2003,353526,0,0,0,0,0,10151.5537494921,517850.890158064,603710.43555445,1988.95033828213,0,1851.53390894503,282319.702639242,142430.943669203,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,2004,523653,0,0,0,0,0,7406.13563578013,622458.228307838,501436.479729127,0,0,2835.80058454596,298674.042465366,58285.9902753729,0,0,0,0,0
142,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1,2005,360065,0,0,0,0,0,5671.60116909191,128287.296819197,255737.968567788,0,0,24088.3985414169,255737.968567788,209154.91439309,0,0,0,0,0
