"Stock.ID","Species","Stock","Region","Sub.Region","UseFlag","BroodYear","TotalEscapement","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R3.1","R3.2","R3.3","R3.4"
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1982",288674,0,0,15902,0,0,198,109251,254521,5345,0,0,14091,25531,358,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1983",212640,0,747,2695,2223,0,215,284993,923783,1858,0,0,8526,20952,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1984",150978,0,0,14259,154,0,0,21414,109255,1045,0,0,4130,16598,149,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1985",153482,0,222,6667,226,0,0,35244,194360,801,0,117,35480,76815,739,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1986",203384,0,160,18328,698,0,0,77439,445395,13653,0,0,83230,121187,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1987",278276,0,246,7028,757,0,0,190194,574638,7258,0,0,30675,80841,416,0,0,147,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1988",309012,0,644,8532,2826,0,0,111428,403072,2665,0,0,33621,53472,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1989",104240,0,399,36452,889,0,250,132224,328310,1167,0,0,7244,41176,192,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1990",166297,0,1100,23450,1376,0,0,101370,460094,5217,0,0,75004,36743,370,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1991",254088,0,870,2681,889,0,3207,188601,428921,8146,0,0,27931,28942,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1992",209516,0,1193,34883,596,0,0,50305,124078,1097,0,0,32862,30213,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1993",188610,0,469,3965,0,0,349,63955,228924,3948,0,0,5806,15205,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1994",174172,0,1087,3173,0,0,239,43282,167056,917,0,0,31074,7578,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1995",211226,0,0,5649,717,0,646,341277,1010256,5198,0,0,11282,65753,41,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1996",187174,0,767,8761,326,0,258,87332,986642,7626,0,0,3850,21297,0,0,787,402,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1997",152223,0,0,4536,0,0,0,42835,305122,4930,0,0,15996,87351,1569,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1998",175476,0,0,1427,341,0,0,53994,633322,5289,0,0,23671,91390,315,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"1999",196136,0,0,11006,0,0,0,136543,289772,1273,168,0,28896,50325,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2000",352245,0,0,3543,0,0,0,87218,318175,4659,0,0,140738,151831,181,0,301,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2001",303346,0,0,6695,130,0,0,63453,410426,4558,0,0,89645,62115,151,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2002",178577,0,183,7127,0,0,171,241299,727475,7191,0,0,25451,18669,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2003",232302,0,0,2444,453,0,450,244748,723578,5211,0,0,8110,13360,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2004",135637,0,0,3572,0,0,0,106296,483311,1048,0,0,47324,39634,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2005",155778,0,0,3960,0,0,520,302375,372119,1661,0,0,65399,31874,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2006",312126,0,0,888,0,0,568,160705,615524,2402,0,0,44996,11470,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2007",269646,0,0,767,0,0,1211,163735,654989,1183,0,0,38261,27737,0,0,0,0,0
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2008",205680,0,0,0,0,0,0,125488,469887,2859,0,0,3072,8282,0,0,0,0,NA
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2009",313946,0,0,2060,0,0,328,88287,364308,572,0,0,25841,8630,0,0,0,0,NA
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2010",188298,0,537,288,0,0,0,130232,338788,1306,NA,0,9047,2774,NA,0,0,NA,NA
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2011",190970,0,0,2202,0,NA,1478,166292,513076,NA,NA,0,16011,NA,NA,0,NA,NA,NA
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2012",203148,0,0,647,NA,NA,1219,167933,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2013",128118,0,0,NA,NA,NA,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2014",151934,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2015",218700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,"Sockeye","Togiak","Bristol Bay","Bristol Bay North",1,"2016",200046,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
