"Stock.ID","Species","Stock","Region","Sub.Region","UseFlag","BroodYear","TotalEscapement","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R3.1","R3.2","R3.3","R3.4"
161,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1,"1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0"
161,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1,"1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0","0"
161,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1,"1957",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,"45045.0377326122","0",NA,"0","0","0"
161,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1,"1958",NA,NA,NA,NA,"0","0",NA,NA,"451855.842218358","0","0",NA,"172394.870931559","26802.9752143814","0","0","0","0","0"
161,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1,"1959",NA,NA,NA,"9.84591926000593e-09","238.892453550547","0",NA,"907851.77727247","458540.10882727","0","0","15165.6854241791","316785.127560066","39543.1977107879","0","0","0","0","0"
161,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1,"1960",NA,NA,"0","262.645257249716","0","0","5684.05191110087","1610957.71671379","942240.999809196","4276.70463550199","0","69.113979069917","96536.3433914621","88896.40014986","0","0","6.79716285027882e-09","0","0"
161,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1,"1961",NA,"0","147.898448506504","2736.3252898612","0","0","0","218861.034155268","1422998.08556377","871.100610851531","0","0","13439.7367194322","25286.2878280375","684.009285272052","0","0","0","0"
161,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1,"1962",NA,"0","850.538689373392","1.10901078054205e-08","503.640295394549","0","1738.6534659558","970914.649739338","422690.02579567","4123.8056087023","0","95.3123428957186","109138.191690113","40572.3163519116","0","0","0","242.868671174118","0"
161,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1,"1963","721404","0","0","1.05019942535802e-08","4.45363701601637e-09","0","0","591145.497944456","947040.951379428","0","0","658.879787752321","53834.9002694082","39341.3006993586","814.160120885463","0","0","0","0"
161,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1,"1964","1076112","0","6.81607313753162e-09","5166.7329431106","0","0","116.582274060514","492966.164150089","320745.700689979","0","0","909.886751646761","386106.392698523","80891.3175933115","0","0","0","0","0"
161,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1,"1965","675156","0","2071.22685378145","2099.58118600098","0","0","594.896739268403","597032.00169663","1024258.46061966","4897.41180064583","0","133.750630204719","171818.556376863","218812.856945715","0","0","0","0","0"
161,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1,"1966","1208682","0","4.98435053510009e-09","1.0910875604243e-08","9.86180294270583e-08","0","5583.57705793908","959032.291440072","1205631.32664135","5650.17379422553","316.469975808494","222.945943665236","50018.4704167956","64076.2497656615","248.281741442159","0","0","0","0"
